salary,tenure,credit_score,age,loan_amount,interest_rate,checking_savings,existing_debt,DTI,Approvals
45214.19,12,766,47,92833.31,3.6,9137.83,5273.87,0.12,Approved
42605.52,10,784,26,374565.63,3.5,2152.7,49513.16,1.16,Denied
38702.49,8,644,26,191821.45,4.0,7145.3,26081.74,0.67,Denied
47473.47,13,440,50,176088.83,2.8,4803.55,59607.55,1.26,Denied
47625.28,2,637,42,164295.23,3.1,8458.48,10831.69,0.23,Approved
46457.04,15,828,35,133027.7,3.3,-15.43,23354.75,0.5,Denied
32655.8,18,642,68,291908.94,3.8,7823.2,61795.43,1.89,Denied
58793.95,21,708,18,209150.69,3.4,-680.48,7118.84,0.12,Approved
29953.39,17,642,30,177109.6,2.8,5202.38,20566.43,0.69,Denied
43949.98,7,713,73,185016.75,3.8,984.94,42535.98,0.97,Denied
31002.49,23,440,32,312045.06,3.6,9704.34,71736.35,2.31,Denied
52990.46,25,465,43,455154.37,3.8,579.34,63579.37,1.2,Denied
53583.26,27,823,35,300639.45,3.1,7622.42,38424.47,0.72,Denied
47112.91,9,697,27,172509.37,3.4,9889.12,42938.02,0.91,Denied
38990.82,5,381,31,302778.04,3.8,7173.39,31213.66,0.8,Denied
36488.54,18,619,22,470820.19,2.9,-151.9,65713.82,1.8,Denied
41429.73,29,601,84,192719.48,3.7,4942.12,8333.43,0.2,Approved
44101.2,29,768,25,274751.21,3.2,5581.14,67316.83,1.53,Denied
36750.89,19,527,23,422369.88,2.7,9294.77,67544.64,1.84,Denied
48408.77,22,511,30,100331.25,3.2,6581.54,27630.24,0.57,Denied
54432.52,21,839,18,174889.36,3.9,9400.89,51398.32,0.94,Denied
37815.59,3,622,60,241268.68,3.4,9422.3,33491.73,0.89,Denied
41657.1,1,607,30,212954.66,3.3,3565.28,72813.28,1.75,Denied
39258.8,13,771,76,7646.23,3.2,3110.79,32124.01,0.82,Denied
48934.67,15,787,66,449512.52,3.5,4241.38,15479.17,0.32,Approved
40887.63,4,633,32,368826.35,3.0,6191.98,53414.81,1.31,Denied
27170.33,1,567,45,303534.19,3.7,9769.84,16078.44,0.59,Denied
42296.9,9,695,55,29448.06,3.8,8281.86,14255.9,0.34,Approved
54824.99,4,674,47,13675.37,2.6,160.49,13993.27,0.26,Approved
32426.37,24,671,58,363884.93,3.2,8189.69,69945.33,2.16,Denied
50884.38,12,473,49,434635.36,2.8,922.68,22538.95,0.44,Denied
41407.38,18,701,71,96680.06,2.7,8034.93,30313.96,0.73,Denied
41545.45,26,739,27,88300.04,2.7,7781.85,20388.01,0.49,Denied
32827.29,3,409,33,493234.71,3.3,2455.54,9849.8,0.3,Approved
56639.26,22,681,61,229626.58,2.6,9087.04,44521.83,0.79,Denied
39565.34,21,749,18,4169.67,3.5,6739.98,47114.56,1.19,Denied
26908.14,2,614,34,57732.71,3.1,8307.42,35972.11,1.34,Denied
34940.98,6,674,23,421973.9,2.9,2081.75,41676.13,1.19,Denied
33889.69,17,698,32,256369.19,3.3,5477.81,7304.37,0.22,Approved
44077.74,22,839,19,462917.83,3.2,3783.86,24032.73,0.55,Denied
46456.11,29,659,61,459546.25,2.6,7311.23,26866.29,0.58,Denied
42992.43,18,456,29,248450.09,3.6,-889.5,2612.74,0.06,Approved
45287.78,29,794,18,105394.17,2.9,3705.86,20528.35,0.45,Denied
56315.88,18,677,39,246933.58,3.5,3345.61,39713.54,0.71,Denied
31879.3,25,712,65,297511.75,3.0,5178.74,35794.47,1.12,Denied
35540.58,11,816,32,105961.64,3.2,1326.54,11460.52,0.32,Approved
38590.1,5,424,20,125457.03,3.9,9924.59,55695.32,1.44,Denied
34280.88,13,668,61,229110.2,3.4,-446.09,57920.26,1.69,Denied
34601.44,25,839,58,484987.63,3.2,2678.55,45211.15,1.31,Denied
35427.63,10,817,53,431206.97,2.9,6118.19,476.73,0.01,Approved
27111.73,7,612,47,325775.88,3.4,9863.05,18612.53,0.69,Denied
35052.1,13,473,18,243311.71,2.7,7524.44,67297.54,1.92,Denied
59027.89,11,833,38,452135.9,3.9,580.18,25068.9,0.42,Denied
49976.04,22,671,49,296551.4,3.5,929.04,12446.12,0.25,Approved
31970.28,19,736,55,101993.72,3.3,2364.49,43230.46,1.35,Denied
43255.41,6,615,18,427078.25,3.2,5335.85,74348.65,1.72,Denied
57161.35,12,472,66,62131.81,4.0,4837.42,73981.92,1.29,Denied
30162.65,11,777,26,300790.07,3.8,1773.82,72474.07,2.4,Denied
38635.23,17,793,67,154901.69,3.8,4642.75,7960.4,0.21,Approved
53476.79,8,830,53,228576.71,2.5,267.34,30301.52,0.57,Denied
36467.78,4,351,85,32470.95,2.7,2610.78,5041.99,0.14,Approved
41421.3,18,648,58,395701.52,2.6,7635.46,60822.87,1.47,Denied
52973.37,3,580,67,492146.2,3.1,6941.5,22740.74,0.43,Denied
42289.9,27,558,25,110345.03,3.2,4923.03,17744.7,0.42,Denied
50593.91,2,534,48,359506.68,3.9,3782.71,24367.8,0.48,Denied
54994.35,2,561,43,372327.98,3.3,7933.58,51615.56,0.94,Denied
49031.43,22,526,26,363858.96,3.9,5206.0,61111.77,1.25,Denied
44072.69,7,590,50,289844.9,2.6,2914.72,67378.72,1.53,Denied
55260.46,8,452,20,25632.28,3.4,7516.39,36478.42,0.66,Denied
42529.29,4,723,80,445077.13,3.4,5831.47,8624.76,0.2,Approved
59803.69,4,812,59,335515.59,2.6,4981.27,31780.97,0.53,Denied
58293.41,13,822,71,189093.9,3.2,2713.51,12437.38,0.21,Approved
40970.89,28,462,69,499378.97,3.7,6978.91,18555.06,0.45,Denied
35525.01,20,578,54,369265.55,2.8,-690.84,4280.07,0.12,Approved
59296.85,3,366,52,1917.91,3.6,5878.3,53202.32,0.9,Denied
51996.74,3,485,31,42212.09,2.5,7895.64,27632.79,0.53,Denied
59990.27,22,549,79,111586.28,2.8,7544.31,61780.45,1.03,Denied
36155.88,21,532,48,356684.33,3.1,4317.71,41092.0,1.14,Denied
37059.89,28,687,75,109854.85,3.6,6973.63,54861.66,1.48,Denied
45134.01,26,632,23,308.91,3.4,-161.58,21882.5,0.48,Denied
30896.26,26,608,43,17008.57,3.5,7017.16,40625.3,1.31,Denied
49019.1,18,653,20,427555.0,3.6,9024.21,12943.61,0.26,Approved
27198.53,21,744,69,241970.5,2.6,6943.73,19654.57,0.72,Denied
48824.13,23,603,80,421273.62,4.0,6490.26,33801.74,0.69,Denied
43940.5,20,804,43,187335.69,2.7,6986.63,25244.58,0.57,Denied
47308.34,14,406,59,53469.78,3.4,9827.01,23018.37,0.49,Denied
53643.52,24,596,60,314439.54,3.3,4150.54,39504.59,0.74,Denied
38814.93,28,689,70,182476.16,3.5,-121.92,74439.05,1.92,Denied
52913.43,20,475,80,188385.06,3.6,3779.57,33739.04,0.64,Denied
47286.17,9,514,72,80496.71,2.9,5280.0,39151.73,0.83,Denied
32620.75,18,835,51,301509.08,2.8,6900.44,8855.71,0.27,Approved
38033.84,27,631,34,471067.13,3.4,2761.03,54980.23,1.45,Denied
28533.29,24,664,50,452959.84,3.7,846.67,9093.71,0.32,Approved
51800.3,10,602,24,251255.13,2.8,-994.07,38510.32,0.74,Denied
43874.59,9,703,39,172005.28,2.8,1851.02,11730.66,0.27,Approved
44701.89,30,813,58,298202.48,3.8,6264.31,16596.06,0.37,Denied
53564.79,1,383,36,157309.19,2.5,3628.09,17120.74,0.32,Approved
27755.21,17,757,40,231874.28,2.8,3688.11,35948.18,1.3,Denied
52454.86,16,368,35,175152.18,2.8,9106.76,44.5,0.0,Approved
58358.8,9,764,28,116617.21,2.5,4040.81,20131.08,0.34,Approved
31428.88,17,593,49,247884.02,4.0,813.36,66670.82,2.12,Denied
55687.04,25,449,52,311726.81,2.7,4689.05,21276.34,0.38,Denied
55570.74,15,640,48,120200.5,3.1,7492.9,7207.22,0.13,Approved
38314.3,14,403,73,365367.03,3.7,-10.56,72176.62,1.88,Denied
32690.69,25,542,46,97566.84,3.4,-968.03,31509.73,0.96,Denied
51086.77,12,556,56,356694.74,3.2,144.75,7461.72,0.15,Approved
49994.67,17,423,79,25148.64,3.9,8182.77,57060.83,1.14,Denied
36841.04,9,659,59,96897.65,2.7,1070.76,17059.18,0.46,Denied
41148.21,14,609,25,344298.31,2.5,6197.9,5162.6,0.13,Approved
33533.23,9,472,80,1889.76,3.8,4282.72,47944.65,1.43,Denied
47067.23,17,718,81,188697.31,3.2,4438.54,12339.78,0.26,Approved
39025.56,18,368,49,409914.87,2.8,8328.32,63807.21,1.64,Denied
28058.38,30,469,31,49359.66,2.6,9599.26,69455.04,2.48,Denied
33761.36,20,738,26,284039.82,3.1,9578.84,26058.4,0.77,Denied
35777.2,21,451,64,434126.0,3.0,6493.23,21654.99,0.61,Denied
34655.77,15,597,62,22363.69,3.5,4719.53,35056.87,1.01,Denied
53012.7,27,354,54,440049.88,3.5,6080.37,50637.86,0.96,Denied
58080.03,17,703,57,138887.02,3.7,8061.98,69295.55,1.19,Denied
36371.03,13,670,55,134412.18,3.1,9691.61,21545.82,0.59,Denied
37934.21,22,633,39,478761.16,3.6,5978.82,15461.61,0.41,Denied
48437.63,23,372,27,341813.76,3.4,6038.47,69724.95,1.44,Denied
53061.89,26,499,18,14487.37,2.6,193.46,33304.82,0.63,Denied
47735.43,25,848,44,360915.75,3.5,56.42,24202.63,0.51,Denied
36656.0,12,360,48,299359.92,3.4,7325.48,2698.3,0.07,Approved
37079.05,25,355,30,18829.39,3.0,912.66,71040.68,1.92,Denied
46766.45,23,772,72,68735.73,3.7,2720.72,3498.58,0.07,Approved
26687.02,5,779,21,44058.32,4.0,682.26,67264.91,2.52,Denied
30785.81,24,701,40,101072.41,2.7,8571.19,42039.81,1.37,Denied
31478.81,11,639,34,350280.95,2.9,5235.38,45142.95,1.43,Denied
54216.56,24,466,42,152931.56,3.5,1728.85,14428.53,0.27,Approved
35275.47,30,801,58,324222.73,2.7,4558.94,57600.49,1.63,Denied
56555.58,13,832,28,50560.96,3.7,-871.73,23131.4,0.41,Denied
59724.7,25,473,24,106250.63,3.7,4056.19,27796.36,0.47,Denied
55106.0,9,475,72,270946.61,3.8,4171.45,22099.47,0.4,Denied
56096.5,6,762,27,25203.1,2.9,8514.86,50983.73,0.91,Denied
30722.16,30,496,54,163382.56,3.4,8214.33,47305.88,1.54,Denied
27368.01,2,847,78,246766.83,2.9,967.26,30700.61,1.12,Denied
39152.62,8,700,44,77405.22,2.6,1781.89,20238.22,0.52,Denied
40127.58,30,543,49,262783.44,3.2,9372.79,53464.64,1.33,Denied
48603.77,8,363,44,498419.34,3.2,4434.02,71468.99,1.47,Denied
44589.11,6,531,27,205073.23,3.1,6057.62,66040.27,1.48,Denied
58563.89,21,380,61,314257.69,3.1,4667.88,68549.26,1.17,Denied
34239.6,1,376,66,193361.19,2.5,563.42,34544.79,1.01,Denied
47885.18,13,678,40,367198.88,2.9,-102.04,4920.61,0.1,Approved
42597.41,15,824,50,308212.34,3.8,5126.08,36931.65,0.87,Denied
33221.9,23,521,22,465411.5,3.8,5231.55,37016.64,1.11,Denied
31866.76,22,541,72,414631.72,3.1,1326.97,60566.59,1.9,Denied
47663.72,6,567,63,469656.56,3.1,7462.47,4919.18,0.1,Approved
47447.83,8,424,76,452014.01,3.8,2679.62,55049.45,1.16,Denied
42530.34,6,826,33,118134.58,3.8,1270.52,63492.61,1.49,Denied
29498.02,10,435,39,463546.45,3.5,-723.49,3873.51,0.13,Approved
54356.88,6,449,51,160346.61,2.7,7988.98,10527.7,0.19,Approved
50681.76,13,577,73,318552.17,2.9,1070.74,346.1,0.01,Approved
28169.58,14,556,83,390899.71,2.7,632.56,18464.85,0.66,Denied
56309.46,22,626,70,333084.53,3.2,1768.86,58253.32,1.03,Denied
41196.51,3,759,47,327368.67,3.9,677.57,72806.4,1.77,Denied
45541.0,8,539,32,96905.91,3.1,-175.02,59043.32,1.3,Denied
47328.04,2,655,28,375044.52,3.1,6437.95,72285.62,1.53,Denied
51287.99,11,531,54,474186.63,3.4,5367.39,59355.81,1.16,Denied
33529.18,23,387,57,76526.71,4.0,1987.78,27643.72,0.82,Denied
54137.69,13,692,85,85125.68,4.0,7087.27,69989.97,1.29,Denied
33961.24,25,518,57,207048.62,2.6,7362.97,25491.24,0.75,Denied
